ProdBarcode,Production,Has Inspection,In Kwesna,Qty Calc,Qty Started,Ended QTY,Item number,Name,Mark To Print,Project,Color,Site,Warehouse,Batch number,Status,Remain status,Batch Number 2,Pool,Quality order status,Finished,FinishedRouteDate,Transfer To Qwesna Date,RGBColor,RealWhieght,ProductionPCT,ProductionPCTRoute,Route Start,Prodoction QTY Status,Weight Packing,Created date and time,Estimated,Scheduled,Started,Reported as finished,Ended,Reference type,Reference number,Reference lot
00268736,00268736_100,No,No,82.00,82.00,81.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,514,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"5,785,136.00",11.60,7.06,7.06,1/10/2025,None,11.48,1/10/2025 8:23,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268737,00268737_100,No,Yes,143.00,143.00,130.00,60916,ÃÌ‰“ 2/22 - 3000 Ì«—œ…,No,,181,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 12:00,10/2/2025,"8,551,033.00",23.00,5.68,5.68,10/2/2025,None,22.88,1/10/2025 8:24,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00186350_055,13524571_085
00268740,00268740_100,No,No,66.00,66.00,64.00,60916,ÃÌ‰“ 2/22 - 3000 Ì«—œ…,No,,16765,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"8,551,529.00",10.60,6.06,6.06,1/10/2025,None,10.56,1/10/2025 8:24,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268743,00268743_100,No,No,82.00,82.00,83.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P9084,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,818,834.00",10.60,7.91,7.91,1/10/2025,None,10.50,1/10/2025 8:25,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268744,00268744_100,No,Yes,109.00,109.00,103.00,60921,ÃÌ‰“ 2/22 - 5000 „ —,No,,SN9962,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 0:50,10/2/2025,"4,473,920.00",31.30,3.32,3.32,1/10/2025,None,31.07,1/10/2025 8:25,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268745,00268745_100,No,Yes,684.00,684.00,773.00,60916,ÃÌ‰“ 2/22 - 3000 Ì«—œ…,No,,256,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 21:16,10/2/2025,"3,352,091.00",214.00,7.06,7.07,10/2/2025,None,109.44,1/10/2025 8:27,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268747,00268747_100,No,Yes,684.00,684.00,673.00,60916,ÃÌ‰“ 2/22 - 3000 Ì«—œ…,No,,256,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 13:29,10/2/2025,"3,352,091.00",109.50,6.17,6.18,10/2/2025,None,109.14,1/10/2025 8:27,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268748,00268748_100,No,No,"108,000.00","108,000.00","108,000.00",207005,ﬂÊ‰ √“—ﬁ »‘›‹…,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:31,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268750,00268750_100,No,Yes,129.00,129.00,146.00,60919,ÃÌ‰“ 3/20 - 3000 „ —,No,,SN9962,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 2:52,10/2/2025,"4,473,920.00",32.30,4.53,4.56,10/2/2025,None,32.25,1/10/2025 8:33,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00202711_055,14754023_085
00268752,00268752_100,No,No,"67,000.00","67,000.00","67,000.00",207024,ﬂÊ‰   —ﬂÌ«,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:36,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268753,00268753_100,No,No,500.00,428.42,411.36,52009, Õ  «· ‘€Ì· - „’»Ê€ 1/150,Yes,,1100,Obour,45,1,Ended,Ended,,„’»Ê€,,No,,,"10,595,754.00",0.00,96.02,0.00,10/5/2025,None,428.42,1/10/2025 8:36,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268754,00268754_100,No,No,500.00,515.02,497.63,52009, Õ  «· ‘€Ì· - „’»Ê€ 1/150,Yes,,1240,Obour,45,1,Ended,Ended,,„’»Ê€,,No,,,"7,945,489.00",0.00,96.62,0.00,10/5/2025,None,515.02,1/10/2025 8:36,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268756,00268756_100,No,No,"3,600.00","3,600.00","3,600.00",207016,ﬂÊ‰ ⁄‰»— 17 ”„  «”Êœ,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:38,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268757,00268757_100,No,No,192.00,207.39,207.83,52002, Õ  «· ‘€»· „’»Ê€ 20/3,Yes,,217,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"3,819,565.00",0.00,100.21,100.00,1/10/2025,None,207.39,1/10/2025 8:37,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,Production line,00269409_100,15063907_085
00268758,00268758_100,No,No,"7,800.00","7,800.00","7,800.00",207037,ﬂÊ‰ ‘Ì“Â ’»«€Â 6»Ê’… ‘›«›,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:39,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268760,00268760_100,No,No,"6,100.00","6,100.00","6,100.00",207114,ﬂÊ‰ ‘Ì“Â ’»«€Â 6»Ê’… ﬂ„Ê‰Ì,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:41,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268761,00268761_100,No,No,33.00,33.80,36.82,52040, Õ  «· ‘€Ì· - „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,Yes,,P0702,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"2,497,448.00",0.00,102.85,94.58,10/4/2025,None,35.80,1/10/2025 8:41,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00270231_100,15100897_085
00268763,00268763_100,No,No,"120,000.00","120,000.00","120,000.00",207005,ﬂÊ‰ √“—ﬁ »‘›‹…,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 8:44,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268764,00268764_100,No,Yes,614.00,614.00,645.00,60925,ÃÌ‰“ 20/3 - 2000 Ì«—œ…,No,,139,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:30,10/2/2025,"8,559,016.00",101.36,6.34,6.35,10/3/2025,None,101.69,1/10/2025 8:44,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268765,00268765_100,No,No,500.00,571.42,572.53,52005, Õ  «· ‘€Ì· - „’»Ê€ 2/20,Yes,,458,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"6,652,049.00",0.00,100.19,100.00,1/10/2025,None,571.42,1/10/2025 8:44,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,Production line,00269797_100,15078119_085
00268766,00268766_100,No,No,225.20,217.92,217.92,52005, Õ  «· ‘€Ì· - „’»Ê€ 2/20,Yes,,528,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"3,495,021.00",0.00,0.00,0.00,10/2/2025,None,0.00,1/10/2025 8:45,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,Production line,00269417_100,15064002_085
00268768,00268768_100,No,No,72.00,72.00,1.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,288,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"9,606,718.00",10.10,0.40,0.00,11/12/2025,None,2.50,1/10/2025 8:50,1/10/2025,1/10/2025,1/10/2025,11/12/2025,11/12/2025,,,
00268770,00268770_100,No,No,11.20,16.42,16.42,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,15720,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"7,304,298.00",0.00,100.00,0.00,10/4/2025,None,16.42,1/10/2025 9:03,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00268771,00268771_100,No,Yes,"1,039.00","1,039.00","1,020.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/9/2025 14:05,10/2/2025,"1,841,942.00",146.50,6.96,6.96,10/5/2025,None,146.50,1/10/2025 9:11,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,,,
00268772,00268772_100,No,Yes,"1,017.00","1,017.00","1,030.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 20:02,10/2/2025,"1,841,942.00",143.50,7.18,7.18,10/14/2025,None,143.40,1/10/2025 9:11,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00268773,00268773_100,No,Yes,"1,122.00","1,122.00","1,120.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 20:44,10/2/2025,"1,841,942.00",158.26,7.08,7.08,1/10/2025,None,158.20,1/10/2025 9:11,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268775,00268775_100,No,Yes,"1,024.00","1,024.00","1,054.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/15/2025 19:57,10/2/2025,"1,841,942.00",144.50,7.30,7.30,10/14/2025,None,144.38,1/10/2025 9:11,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00268776,00268776_100,No,Yes,"1,031.00","1,031.00","1,020.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 21:27,10/2/2025,"1,841,942.00",145.50,7.02,7.02,1/10/2025,None,145.37,1/10/2025 9:11,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,,,
00268777,00268777_100,No,No,128.00,128.00,128.00,60701, ⁄«Ê‰ »Ê·Ì” — 500 „ — ÃœÌœ,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"1,841,942.00",0.00,5.10,5.10,1/10/2025,None,25.09,1/10/2025 9:16,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268779,00268779_100,No,No,75.00,52.01,52.01,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,177,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"7,104,658.00",0.00,100.00,100.00,1/10/2025,None,52.01,1/10/2025 9:18,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,Production line,00269474_100,15066301_085
00268782,00268782_100,No,No,"7,800.00","7,800.00","7,800.00",207037,ﬂÊ‰ ‘Ì“Â ’»«€Â 6»Ê’… ‘›«›,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 9:20,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268784,00268784_100,No,No,"7,300.00","7,300.00","7,300.00",207114,ﬂÊ‰ ‘Ì“Â ’»«€Â 6»Ê’… ﬂ„Ê‰Ì,No,,,Obour,2,,Ended,Ended,,»·«” Ìﬂ,,No,,,0.00,0.00,0.00,0.00,,None,0.00,1/10/2025 9:22,1/10/2025,1/10/2025,1/10/2025,9/30/2025,9/30/2025,,,
00268785,00268785_100,No,Yes,916.00,916.00,934.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,16854,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:14,10/2/2025,"6,441,360.00",128.36,7.28,7.29,10/3/2025,None,128.24,1/10/2025 9:36,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205028_055,14920502_085
00268786,00268786_100,No,Yes,992.00,992.00,"1,020.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,15149,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 23:45,10/2/2025,"9,671,103.00",138.96,7.39,7.39,10/2/2025,None,138.02,1/10/2025 9:37,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205603_055,14973375_085
00268787,00268787_100,No,No,72.00,72.00,80.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,516,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,949,601.00",10.10,7.94,7.94,1/10/2025,None,10.08,1/10/2025 9:38,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268788,00268788_100,No,No,400.00,360.20,360.20,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,100,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"12,366,501.00",0.00,100.00,100.00,1/10/2025,None,360.20,1/10/2025 9:44,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268790,00268790_100,No,Yes,"1,052.00","1,052.00","1,072.00",60141,TUR-FIL 45/2 5000y,No,,4460,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 22:05,10/2/2025,"2,236,184.00",138.96,7.74,7.74,10/3/2025,None,138.46,1/10/2025 9:50,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268791,00268791_100,No,No,130.00,112.69,112.69,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,456,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"5,066,105.00",0.00,100.00,0.00,10/2/2025,None,112.69,1/10/2025 9:50,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268792,00268792_100,No,No,400.00,306.12,303.56,52040, Õ  «· ‘€Ì· - „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,Yes,,P0812,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"8,624,816.00",0.00,99.16,100.00,1/10/2025,None,306.12,1/10/2025 9:51,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,,,
00268794,00268794_100,No,Yes,858.00,858.00,911.00,60141,TUR-FIL 45/2 5000y,No,,4458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 4:57,10/2/2025,"4,408,129.00",113.34,8.04,8.04,10/4/2025,None,113.26,1/10/2025 9:52,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00205157_055,14941216_085
00268796,00268796_100,No,Yes,"1,048.00","1,048.00","1,085.00",60141,TUR-FIL 45/2 5000y,No,,4422,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:12,10/2/2025,"3,421,487.00",138.46,7.84,7.86,1/10/2025,None,138.34,1/10/2025 9:54,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268797,00268797_100,No,No,785.00,785.00,779.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0500,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"16,769,498.00",100.50,7.74,7.81,1/10/2025,None,100.60,1/10/2025 9:56,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268798,00268798_100,No,No,792.00,792.00,799.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0500,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"16,769,498.00",101.46,7.88,7.89,1/10/2025,None,101.38,1/10/2025 9:56,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268799,00268799_100,No,No,785.00,785.00,800.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0500,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"16,769,498.00",100.50,7.96,7.96,1/10/2025,None,100.48,1/10/2025 9:57,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268800,00268800_100,No,Yes,437.00,437.00,428.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 4:33,10/2/2025,"6,849,172.00",61.20,7.00,7.44,10/2/2025,None,61.18,1/10/2025 9:58,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268801,00268801_100,No,Yes,444.00,444.00,452.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:39,10/2/2025,"6,849,172.00",62.20,7.27,7.27,1/10/2025,None,62.16,1/10/2025 9:59,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268803,00268803_100,No,Yes,443.00,443.00,454.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:47,10/2/2025,"6,849,172.00",62.04,7.32,7.32,10/2/2025,None,62.02,1/10/2025 9:59,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268804,00268804_100,No,Yes,438.00,438.00,431.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,Yes,10/2/2025 15:03,10/2/2025,"6,849,172.00",61.40,7.03,7.05,10/2/2025,None,61.32,1/10/2025 9:59,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268805,00268805_100,No,Yes,430.00,430.00,454.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,458,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 20:52,10/2/2025,"6,849,172.00",60.20,7.48,7.50,1/10/2025,None,60.69,1/10/2025 9:59,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268806,00268806_100,No,No,20.00,20.00,23.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,1,Obour,50,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,1/10/2025,0.00,0.00,7.67,6.67,1/10/2025,None,3.00,1/10/2025 10:00,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268807,00268807_100,No,No,75.00,51.86,51.53,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,482,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"10,913,738.00",0.00,99.35,100.00,9/29/2025,None,51.86,1/10/2025 10:01,1/10/2025,1/10/2025,1/10/2025,9/29/2025,10/10/2025,,,
00268808,00268808_100,No,No,100.00,112.46,112.46,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,458,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"6,849,172.00",0.00,100.00,100.00,1/10/2025,None,112.46,1/10/2025 10:01,1/10/2025,1/10/2025,1/10/2025,10/4/2025,10/10/2025,,,
00268809,00268809_100,No,No,110.00,137.56,138.09,52145, Õ  «· ‘€Ì· - „’»Ê€ 45/2,Yes,,602,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"2,094,236.00",0.00,100.38,0.00,10/3/2025,None,137.56,1/10/2025 10:02,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268810,00268810_100,No,No,782.00,782.00,814.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,105,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"11,642,784.00",109.50,7.44,7.44,10/3/2025,None,109.48,1/10/2025 10:03,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268811,00268811_100,No,No,782.00,782.00,811.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,105,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"11,642,784.00",109.50,7.41,7.41,10/3/2025,None,109.48,1/10/2025 10:03,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268812,00268812_100,No,No,796.00,796.00,843.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,105,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"11,642,784.00",111.50,7.56,7.56,10/2/2025,None,111.44,1/10/2025 10:03,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268815,00268815_100,No,Yes,933.00,933.00,958.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/16/2025 11:56,10/2/2025,"1,841,942.00",131.66,7.28,7.30,10/15/2025,None,131.55,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/17/2025,10/17/2025,,,
00268816,00268816_100,No,Yes,940.00,940.00,926.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,2,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/6/2025 4:13,10/2/2025,"1,841,942.00",132.66,6.99,6.99,10/3/2025,None,132.54,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268818,00268818_100,No,No,607.00,607.00,634.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,474,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,371,502.00",85.00,7.46,7.46,10/3/2025,None,84.98,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268819,00268819_100,No,No,610.00,610.00,668.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,474,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,371,502.00",85.50,7.82,7.82,10/3/2025,None,85.40,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268820,00268820_100,No,No,607.00,607.00,639.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,474,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,371,502.00",85.00,7.52,7.53,10/3/2025,None,84.98,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268821,00268821_100,No,No,607.00,607.00,653.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,474,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,371,502.00",85.00,7.68,7.68,10/3/2025,None,84.98,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268822,00268822_100,No,No,607.00,607.00,605.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,474,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,371,502.00",85.00,7.12,7.13,10/3/2025,None,84.98,1/10/2025 10:05,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268823,00268823_100,No,No,932.00,932.00,951.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,274,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,496,723.00",130.50,7.29,7.30,10/3/2025,None,130.48,1/10/2025 10:07,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268824,00268824_100,No,No,932.00,932.00,"1,004.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,274,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,496,723.00",130.50,7.69,7.69,10/3/2025,None,130.48,1/10/2025 10:07,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268825,00268825_100,No,No,932.00,932.00,962.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,274,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,496,723.00",130.50,7.37,7.37,10/3/2025,None,130.48,1/10/2025 10:07,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268826,00268826_100,No,No,932.00,932.00,989.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,274,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"3,496,723.00",130.50,7.58,7.58,10/3/2025,None,130.48,1/10/2025 10:07,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268832,00268832_100,No,No,899.00,899.00,924.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",125.86,7.34,7.34,10/2/2025,None,125.86,1/10/2025 10:10,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268833,00268833_100,No,No,891.00,891.00,920.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",124.86,7.38,7.39,10/2/2025,None,124.74,1/10/2025 10:10,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268834,00268834_100,No,No,901.00,901.00,879.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",126.22,6.97,6.97,10/2/2025,None,126.14,1/10/2025 10:10,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268835,00268835_100,No,No,906.00,906.00,941.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",126.86,7.42,7.42,1/10/2025,None,126.84,1/10/2025 10:10,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00268836,00268836_100,Yes,No,895.00,895.00,947.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",125.36,7.56,7.57,1/10/2025,None,125.30,1/10/2025 10:10,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
